"successor, 2-pass, microset", "worst_case 1.000", 512, 1.0871887207e-06
"successor, recursive", "worst_case 2.000", 512, 4.4540405273e-06
"successor, 2-pass", "worst_case 2.000", 512, 3.1356811523e-06
"successor, 2-pass, checked", "worst_case 2.000", 512, 3.2409667969e-06
"successor, halving", "worst_case 2.000", 512, 2.4070739746e-06
"quick find", "worst_case 2.000", 512, 1.2840270996e-06
"union find", "worst_case 2.000", 512, 1.5747070313e-06
"quick find, microset", "worst_case 2.000", 512, 1.5106201172e-06
"union find, microset", "worst_case 2.000", 512, 2.4993896484e-06
"successor, 2-pass, microset", "worst_case 2.000", 512, 1.8051147461e-06
"successor, recursive", "worst_case 4.000", 512, 6.3476562500e-06
"successor, 2-pass", "worst_case 4.000", 512, 4.8995971680e-06
"successor, 2-pass, checked", "worst_case 4.000", 512, 4.9224853516e-06
"successor, halving", "worst_case 4.000", 512, 3.6254882812e-06
"quick find", "worst_case 4.000", 512, 1.7883300781e-06
"union find", "worst_case 4.000", 512, 2.3864746094e-06
"quick find, microset", "worst_case 4.000", 512, 2.5543212891e-06
"union find, microset", "worst_case 4.000", 512, 3.1570434570e-06
"successor, 2-pass, microset", "worst_case 4.000", 512, 3.1555175781e-06
"successor, recursive", "worst_case 8.000", 512, 9.7473144531e-06
"successor, 2-pass", "worst_case 8.000", 512, 8.1848144531e-06
"successor, 2-pass, checked", "worst_case 8.000", 512, 7.9254150391e-06
"successor, halving", "worst_case 8.000", 512, 5.0262451172e-06
"quick find", "worst_case 8.000", 512, 2.8442382813e-06
"union find", "worst_case 8.000", 512, 3.9306640625e-06
"quick find, microset", "worst_case 8.000", 512, 4.6554565430e-06
"union find, microset", "worst_case 8.000", 512, 6.8725585937e-06
"successor, 2-pass, microset", "worst_case 8.000", 512, 5.8624267578e-06
"successor, recursive", "worst_case 0.125", 1024, 1.4701843262e-06
"successor, 2-pass", "worst_case 0.125", 1024, 1.3389587402e-06
"successor, 2-pass, checked", "worst_case 0.125", 1024, 1.5384674072e-06
"successor, halving", "worst_case 0.125", 1024, 1.6983032227e-06
"quick find", "worst_case 0.125", 1024, 1.3076782227e-06
"union find", "worst_case 0.125", 1024, 1.4213562012e-06
"quick find, microset", "worst_case 0.125", 1024, 1.0112762451e-06
"union find, microset", "worst_case 0.125", 1024, 1.0650634766e-06
"successor, 2-pass, microset", "worst_case 0.125", 1024, 1.1566162109e-06
"successor, recursive", "worst_case 0.250", 1024, 1.9683837891e-06
"successor, 2-pass", "worst_case 0.250", 1024, 1.6204833984e-06
"successor, 2-pass, checked", "worst_case 0.250", 1024, 1.8005371094e-06
"successor, halving", "worst_case 0.250", 1024, 1.6082763672e-06
"quick find", "worst_case 0.250", 1024, 1.4945983887e-06
"union find", "worst_case 0.250", 1024, 1.6296386719e-06
"quick find, microset", "worst_case 0.250", 1024, 1.1276245117e-06
"union find, microset", "worst_case 0.250", 1024, 1.2111663818e-06
"successor, 2-pass, microset", "worst_case 0.250", 1024, 1.2798309326e-06
"successor, recursive", "worst_case 0.500", 1024, 2.9914855957e-06
"successor, 2-pass", "worst_case 0.500", 1024, 2.3307800293e-06
"successor, 2-pass, checked", "worst_case 0.500", 1024, 2.5161743164e-06
"successor, halving", "worst_case 0.500", 1024, 2.4391174316e-06
"quick find", "worst_case 0.500", 1024, 1.5487670898e-06
"union find", "worst_case 0.500", 1024, 1.8539428711e-06
"quick find, microset", "worst_case 0.500", 1024, 1.4095306396e-06
"union find, microset", "worst_case 0.500", 1024, 1.5792846680e-06
"successor, 2-pass, microset", "worst_case 0.500", 1024, 1.5975952148e-06
"successor, recursive", "worst_case 1.000", 1024, 5.3100585937e-06
"successor, 2-pass", "worst_case 1.000", 1024, 4.2938232422e-06
"successor, 2-pass, checked", "worst_case 1.000", 1024, 4.1687011719e-06
"successor, halving", "worst_case 1.000", 1024, 3.7689208984e-06
"quick find", "worst_case 1.000", 1024, 1.8798828125e-06
"union find", "worst_case 1.000", 1024, 2.1278381348e-06
"quick find, microset", "worst_case 1.000", 1024, 1.8600463867e-06
"union find, microset", "worst_case 1.000", 1024, 2.1179199219e-06
"successor, 2-pass, microset", "worst_case 1.000", 1024, 2.1789550781e-06
"successor, recursive", "worst_case 2.000", 1024, 9.9182128906e-06
"successor, 2-pass", "worst_case 2.000", 1024, 7.3608398437e-06
"successor, 2-pass, checked", "worst_case 2.000", 1024, 7.8918457031e-06
"successor, halving", "worst_case 2.000", 1024, 5.8059692383e-06
"quick find", "worst_case 2.000", 1024, 2.4887084961e-06
"union find", "worst_case 2.000", 1024, 3.0235290527e-06
"quick find, microset", "worst_case 2.000", 1024, 2.9449462891e-06
"union find, microset", "worst_case 2.000", 1024, 4.8522949219e-06
"successor, 2-pass, microset", "worst_case 2.000", 1024, 3.7582397461e-06
"successor, recursive", "worst_case 4.000", 1024, 1.3781738281e-05
"successor, 2-pass", "worst_case 4.000", 1024, 1.0861206055e-05
"successor, 2-pass, checked", "worst_case 4.000", 1024, 1.1132812500e-05
"successor, halving", "worst_case 4.000", 1024, 9.1125488281e-06
"quick find", "worst_case 4.000", 1024, 3.6865234375e-06
"union find", "worst_case 4.000", 1024, 4.7180175781e-06
"quick find, microset", "worst_case 4.000", 1024, 4.9102783203e-06
"union find, microset", "worst_case 4.000", 1024, 7.2662353516e-06
"successor, 2-pass, microset", "worst_case 4.000", 1024, 6.4819335938e-06
"successor, recursive", "worst_case 8.000", 1024, 2.0648193359e-05
"successor, 2-pass", "worst_case 8.000", 1024, 1.7602539062e-05
"successor, 2-pass, checked", "worst_case 8.000", 1024, 1.7077636719e-05
"successor, halving", "worst_case 8.000", 1024, 1.9830322266e-05
"quick find", "worst_case 8.000", 1024, 5.8319091797e-06
"union find", "worst_case 8.000", 1024, 7.3303222656e-06
"quick find, microset", "worst_case 8.000", 1024, 8.4716796875e-06
"union find, microset", "worst_case 8.000", 1024, 1.4599609375e-05
"successor, 2-pass, microset", "worst_case 8.000", 1024, 1.1761474609e-05
"successor, recursive", "worst_case 0.125", 2048, 2.9891967773e-06
"successor, 2-pass", "worst_case 0.125", 2048, 2.5886535645e-06
"successor, 2-pass, checked", "worst_case 0.125", 2048, 2.9891967773e-06
"successor, halving", "worst_case 0.125", 2048, 3.7643432617e-06
"quick find", "worst_case 0.125", 2048, 3.1738281250e-06
"union find", "worst_case 0.125", 2048, 3.5049438477e-06
"quick find, microset", "worst_case 0.125", 2048, 2.0523071289e-06
"union find, microset", "worst_case 0.125", 2048, 2.1560668945e-06
"successor, 2-pass, microset", "worst_case 0.125", 2048, 2.3727416992e-06
"successor, recursive", "worst_case 0.250", 2048, 3.9855957031e-06
"successor, 2-pass", "worst_case 0.250", 2048, 3.3996582031e-06
"successor, 2-pass, checked", "worst_case 0.250", 2048, 3.7338256836e-06
"successor, halving", "worst_case 0.250", 2048, 2.7389526367e-06
"quick find", "worst_case 0.250", 2048, 3.1402587891e-06
"union find", "worst_case 0.250", 2048, 3.4027099609e-06
"quick find, microset", "worst_case 0.250", 2048, 2.2811889648e-06
"union find, microset", "worst_case 0.250", 2048, 2.4452209473e-06
"successor, 2-pass, microset", "worst_case 0.250", 2048, 2.5772094727e-06
"successor, recursive", "worst_case 0.500", 2048, 5.8700561523e-06
"successor, 2-pass", "worst_case 0.500", 2048, 4.8782348633e-06
"successor, 2-pass, checked", "worst_case 0.500", 2048, 5.2520751953e-06
"successor, halving", "worst_case 0.500", 2048, 5.5297851562e-06
"quick find", "worst_case 0.500", 2048, 3.2882690430e-06
"union find", "worst_case 0.500", 2048, 3.6224365234e-06
"quick find, microset", "worst_case 0.500", 2048, 2.9022216797e-06
"union find, microset", "worst_case 0.500", 2048, 3.1982421875e-06
"successor, 2-pass, microset", "worst_case 0.500", 2048, 3.2562255859e-06
"successor, recursive", "worst_case 1.000", 2048, 1.2036132812e-05
"successor, 2-pass", "worst_case 1.000", 2048, 8.5479736328e-06
"successor, 2-pass, checked", "worst_case 1.000", 2048, 8.7524414062e-06
"successor, halving", "worst_case 1.000", 2048, 8.5632324219e-06
"quick find", "worst_case 1.000", 2048, 4.0252685547e-06
"union find", "worst_case 1.000", 2048, 4.3884277344e-06
"quick find, microset", "worst_case 1.000", 2048, 3.6987304688e-06
"union find, microset", "worst_case 1.000", 2048, 4.4311523437e-06
"successor, 2-pass, microset", "worst_case 1.000", 2048, 4.3579101562e-06
"successor, recursive", "worst_case 2.000", 2048, 2.1252441406e-05
"successor, 2-pass", "worst_case 2.000", 2048, 1.6735839844e-05
"successor, 2-pass, checked", "worst_case 2.000", 2048, 1.7028808594e-05
"successor, halving", "worst_case 2.000", 2048, 1.5759277344e-05
"quick find", "worst_case 2.000", 2048, 5.1147460937e-06
"union find", "worst_case 2.000", 2048, 6.2866210938e-06
"quick find, microset", "worst_case 2.000", 2048, 5.9188842773e-06
"union find, microset", "worst_case 2.000", 2048, 8.9599609375e-06
"successor, 2-pass, microset", "worst_case 2.000", 2048, 7.5012207031e-06
"successor, recursive", "worst_case 4.000", 2048, 3.1494140625e-05
"successor, 2-pass", "worst_case 4.000", 2048, 2.4078369141e-05
"successor, 2-pass, checked", "worst_case 4.000", 2048, 2.4377441406e-05
"successor, halving", "worst_case 4.000", 2048, 2.7722167969e-05
"quick find", "worst_case 4.000", 2048, 7.3822021484e-06
"union find", "worst_case 4.000", 2048, 9.4055175781e-06
"quick find, microset", "worst_case 4.000", 2048, 1.0174560547e-05
"union find, microset", "worst_case 4.000", 2048, 1.5185546875e-05
"successor, 2-pass, microset", "worst_case 4.000", 2048, 1.3085937500e-05
"successor, recursive", "worst_case 8.000", 2048, 4.4458007812e-05
"successor, 2-pass", "worst_case 8.000", 2048, 3.5449218750e-05
"successor, 2-pass, checked", "worst_case 8.000", 2048, 3.4973144531e-05
"successor, halving", "worst_case 8.000", 2048, 5.5126953125e-05
"quick find", "worst_case 8.000", 2048, 1.1752319336e-05
"union find", "worst_case 8.000", 2048, 1.4733886719e-05
"quick find, microset", "worst_case 8.000", 2048, 1.7187500000e-05
"union find, microset", "worst_case 8.000", 2048, 2.8808593750e-05
"successor, 2-pass, microset", "worst_case 8.000", 2048, 2.4468994141e-05
"successor, recursive", "worst_case 0.125", 4096, 5.8929443359e-06
"successor, 2-pass", "worst_case 0.125", 4096, 5.0704956055e-06
"successor, 2-pass, checked", "worst_case 0.125", 4096, 5.8105468750e-06
"successor, halving", "worst_case 0.125", 4096, 8.1085205078e-06
"quick find", "worst_case 0.125", 4096, 5.9478759766e-06
"union find", "worst_case 0.125", 4096, 6.5002441406e-06
"quick find, microset", "worst_case 0.125", 4096, 4.0740966797e-06
"union find, microset", "worst_case 0.125", 4096, 4.3014526367e-06
"successor, 2-pass, microset", "worst_case 0.125", 4096, 4.6691894531e-06
"successor, recursive", "worst_case 0.250", 4096, 8.1237792969e-06
"successor, 2-pass", "worst_case 0.250", 4096, 7.3852539062e-06
"successor, 2-pass, checked", "worst_case 0.250", 4096, 7.7453613281e-06
"successor, halving", "worst_case 0.250", 4096, 8.8623046875e-06
"quick find", "worst_case 0.250", 4096, 6.3415527344e-06
"union find", "worst_case 0.250", 4096, 6.9274902344e-06
"quick find, microset", "worst_case 0.250", 4096, 4.3792724609e-06
"union find, microset", "worst_case 0.250", 4096, 4.9316406250e-06
"successor, 2-pass, microset", "worst_case 0.250", 4096, 5.2124023438e-06
"successor, recursive", "worst_case 0.500", 4096, 1.3006591797e-05
"successor, 2-pass", "worst_case 0.500", 4096, 1.0784912109e-05
"successor, 2-pass, checked", "worst_case 0.500", 4096, 1.1114501953e-05
"successor, halving", "worst_case 0.500", 4096, 1.3354492188e-05
"quick find", "worst_case 0.500", 4096, 6.9335937500e-06
"union find", "worst_case 0.500", 4096, 8.0383300781e-06
"quick find, microset", "worst_case 0.500", 4096, 5.7830810547e-06
"union find, microset", "worst_case 0.500", 4096, 6.4392089844e-06
"successor, 2-pass, microset", "worst_case 0.500", 4096, 6.4025878906e-06
"successor, recursive", "worst_case 1.000", 4096, 2.2790527344e-05
"successor, 2-pass", "worst_case 1.000", 4096, 1.7926025391e-05
"successor, 2-pass, checked", "worst_case 1.000", 4096, 1.7822265625e-05
"successor, halving", "worst_case 1.000", 4096, 2.3132324219e-05
"quick find", "worst_case 1.000", 4096, 8.3953857422e-06
"union find", "worst_case 1.000", 4096, 9.3505859375e-06
"quick find, microset", "worst_case 1.000", 4096, 7.3760986328e-06
"union find, microset", "worst_case 1.000", 4096, 8.7005615234e-06
"successor, 2-pass, microset", "worst_case 1.000", 4096, 8.6761474609e-06
"successor, recursive", "worst_case 2.000", 4096, 4.5153808594e-05
"successor, 2-pass", "worst_case 2.000", 4096, 3.5473632813e-05
"successor, 2-pass, checked", "worst_case 2.000", 4096, 3.5632324219e-05
"successor, halving", "worst_case 2.000", 4096, 4.2932128906e-05
"quick find", "worst_case 2.000", 4096, 1.0717773438e-05
"union find", "worst_case 2.000", 4096, 1.3452148438e-05
"quick find, microset", "worst_case 2.000", 4096, 1.2237548828e-05
"union find, microset", "worst_case 2.000", 4096, 1.6357421875e-05
"successor, 2-pass, microset", "worst_case 2.000", 4096, 1.7480468750e-05
"successor, recursive", "worst_case 4.000", 4096, 6.5478515625e-05
"successor, 2-pass", "worst_case 4.000", 4096, 4.9511718750e-05
"successor, 2-pass, checked", "worst_case 4.000", 4096, 5.0708007812e-05
"successor, halving", "worst_case 4.000", 4096, 7.1582031250e-05
"quick find", "worst_case 4.000", 4096, 1.5136718750e-05
"union find", "worst_case 4.000", 4096, 1.9073486328e-05
"quick find, microset", "worst_case 4.000", 4096, 1.9213867188e-05
"union find, microset", "worst_case 4.000", 4096, 2.8454589844e-05
"successor, 2-pass, microset", "worst_case 4.000", 4096, 2.9748535156e-05
"successor, recursive", "worst_case 8.000", 4096, 9.2211914063e-05
"successor, 2-pass", "worst_case 8.000", 4096, 7.3242187500e-05
"successor, 2-pass, checked", "worst_case 8.000", 4096, 7.4560546875e-05
"successor, halving", "worst_case 8.000", 4096, 1.2036132812e-04
"quick find", "worst_case 8.000", 4096, 2.4261474609e-05
"union find", "worst_case 8.000", 4096, 3.0944824219e-05
"quick find, microset", "worst_case 8.000", 4096, 3.5620117188e-05
"union find, microset", "worst_case 8.000", 4096, 5.1611328125e-05
"successor, 2-pass, microset", "worst_case 8.000", 4096, 4.8974609375e-05
"successor, recursive", "worst_case 0.125", 8192, 1.2634277344e-05
"successor, 2-pass", "worst_case 0.125", 8192, 1.0418701172e-05
"successor, 2-pass, checked", "worst_case 0.125", 8192, 1.1785888672e-05
"successor, halving", "worst_case 0.125", 8192, 1.8804931641e-05
"quick find", "worst_case 0.125", 8192, 1.2548828125e-05
"union find", "worst_case 0.125", 8192, 1.3061523438e-05
"quick find, microset", "worst_case 0.125", 8192, 8.0169677734e-06
"union find, microset", "worst_case 0.125", 8192, 8.5235595703e-06
"successor, 2-pass, microset", "worst_case 0.125", 8192, 9.1491699219e-06
"successor, recursive", "worst_case 0.250", 8192, 1.7968750000e-05
"successor, 2-pass", "worst_case 0.250", 8192, 1.6735839844e-05
"successor, 2-pass, checked", "worst_case 0.250", 8192, 1.7761230469e-05
"successor, halving", "worst_case 0.250", 8192, 2.4078369141e-05
"quick find", "worst_case 0.250", 8192, 1.3537597656e-05
"union find", "worst_case 0.250", 8192, 1.4642333984e-05
"quick find, microset", "worst_case 0.250", 8192, 8.3007812500e-06
"union find, microset", "worst_case 0.250", 8192, 9.6984863281e-06
"successor, 2-pass, microset", "worst_case 0.250", 8192, 1.0693359375e-05
"successor, recursive", "worst_case 0.500", 8192, 2.8613281250e-05
"successor, 2-pass", "worst_case 0.500", 8192, 2.3486328125e-05
"successor, 2-pass, checked", "worst_case 0.500", 8192, 2.3999023437e-05
"successor, halving", "worst_case 0.500", 8192, 3.5705566406e-05
"quick find", "worst_case 0.500", 8192, 1.4764404297e-05
"union find", "worst_case 0.500", 8192, 1.6406250000e-05
"quick find, microset", "worst_case 0.500", 8192, 1.1544799805e-05
"union find, microset", "worst_case 0.500", 8192, 1.2377929688e-05
"successor, 2-pass, microset", "worst_case 0.500", 8192, 1.3537597656e-05
"successor, recursive", "worst_case 1.000", 8192, 4.8901367188e-05
"successor, 2-pass", "worst_case 1.000", 8192, 4.0759277344e-05
"successor, 2-pass, checked", "worst_case 1.000", 8192, 3.9379882812e-05
"successor, halving", "worst_case 1.000", 8192, 5.6347656250e-05
"quick find", "worst_case 1.000", 8192, 1.6278076172e-05
"union find", "worst_case 1.000", 8192, 1.9067382813e-05
"quick find, microset", "worst_case 1.000", 8192, 1.4208984375e-05
"union find, microset", "worst_case 1.000", 8192, 1.7852783203e-05
"successor, 2-pass, microset", "worst_case 1.000", 8192, 1.7706298828e-05
"successor, recursive", "worst_case 2.000", 8192, 9.3652343750e-05
"successor, 2-pass", "worst_case 2.000", 8192, 7.5244140625e-05
"successor, 2-pass, checked", "worst_case 2.000", 8192, 7.5854492188e-05
"successor, halving", "worst_case 2.000", 8192, 9.7412109375e-05
"quick find", "worst_case 2.000", 8192, 2.2460937500e-05
"union find", "worst_case 2.000", 8192, 2.6452636719e-05
"quick find, microset", "worst_case 2.000", 8192, 2.3815917969e-05
"union find, microset", "worst_case 2.000", 8192, 3.1677246094e-05
"successor, 2-pass, microset", "worst_case 2.000", 8192, 4.3872070312e-05
"successor, recursive", "worst_case 4.000", 8192, 1.4125976563e-04
"successor, 2-pass", "worst_case 4.000", 8192, 1.0424804687e-04
"successor, 2-pass, checked", "worst_case 4.000", 8192, 1.0380859375e-04
"successor, halving", "worst_case 4.000", 8192, 1.6909179687e-04
"quick find", "worst_case 4.000", 8192, 3.0444335938e-05
"union find", "worst_case 4.000", 8192, 3.9306640625e-05
"quick find, microset", "worst_case 4.000", 8192, 3.9550781250e-05
"union find, microset", "worst_case 4.000", 8192, 5.2197265625e-05
"successor, 2-pass, microset", "worst_case 4.000", 8192, 6.6992187500e-05
"successor, recursive", "worst_case 8.000", 8192, 2.0410156250e-04
"successor, 2-pass", "worst_case 8.000", 8192, 1.5292968750e-04
"successor, 2-pass, checked", "worst_case 8.000", 8192, 1.5087890625e-04
"successor, halving", "worst_case 8.000", 8192, 2.5917968750e-04
"quick find", "worst_case 8.000", 8192, 4.7534179688e-05
"union find", "worst_case 8.000", 8192, 6.1621093750e-05
"quick find, microset", "worst_case 8.000", 8192, 7.0117187500e-05
"union find, microset", "worst_case 8.000", 8192, 1.0458984375e-04
"successor, 2-pass, microset", "worst_case 8.000", 8192, 1.1679687500e-04
"successor, recursive", "worst_case 0.125", 16384, 2.7954101563e-05
"successor, 2-pass", "worst_case 0.125", 16384, 2.1728515625e-05
"successor, 2-pass, checked", "worst_case 0.125", 16384, 2.4084472656e-05
"successor, halving", "worst_case 0.125", 16384, 4.0625000000e-05
"quick find", "worst_case 0.125", 16384, 2.4816894531e-05
"union find", "worst_case 0.125", 16384, 2.6562500000e-05
"quick find, microset", "worst_case 0.125", 16384, 1.6320800781e-05
"union find, microset", "worst_case 0.125", 16384, 1.7285156250e-05
"successor, 2-pass, microset", "worst_case 0.125", 16384, 1.8591308594e-05
"successor, recursive", "worst_case 0.250", 16384, 3.8220214844e-05
"successor, 2-pass", "worst_case 0.250", 16384, 3.5107421875e-05
"successor, 2-pass, checked", "worst_case 0.250", 16384, 3.6303710937e-05
"successor, halving", "worst_case 0.250", 16384, 5.4809570313e-05
"quick find", "worst_case 0.250", 16384, 2.6782226562e-05
"union find", "worst_case 0.250", 16384, 2.7148437500e-05
"quick find, microset", "worst_case 0.250", 16384, 1.7663574219e-05
"union find, microset", "worst_case 0.250", 16384, 1.9531250000e-05
"successor, 2-pass, microset", "worst_case 0.250", 16384, 2.0794677734e-05
"successor, recursive", "worst_case 0.500", 16384, 6.1914062500e-05
"successor, 2-pass", "worst_case 0.500", 16384, 5.1269531250e-05
"successor, 2-pass, checked", "worst_case 0.500", 16384, 5.3125000000e-05
"successor, halving", "worst_case 0.500", 16384, 7.8906250000e-05
"quick find", "worst_case 0.500", 16384, 2.8002929687e-05
"union find", "worst_case 0.500", 16384, 2.9919433594e-05
"quick find, microset", "worst_case 0.500", 16384, 2.2088623047e-05
"union find, microset", "worst_case 0.500", 16384, 2.5061035156e-05
"successor, 2-pass, microset", "worst_case 0.500", 16384, 2.5244140625e-05
"successor, recursive", "worst_case 1.000", 16384, 1.2119140625e-04
"successor, 2-pass", "worst_case 1.000", 16384, 8.7988281250e-05
"successor, 2-pass, checked", "worst_case 1.000", 16384, 8.5205078125e-05
"successor, halving", "worst_case 1.000", 16384, 1.2451171875e-04
"quick find", "worst_case 1.000", 16384, 3.2055664063e-05
"union find", "worst_case 1.000", 16384, 3.6755371094e-05
"quick find, microset", "worst_case 1.000", 16384, 2.8247070312e-05
"union find, microset", "worst_case 1.000", 16384, 3.3715820313e-05
"successor, 2-pass, microset", "worst_case 1.000", 16384, 3.5156250000e-05
"successor, recursive", "worst_case 2.000", 16384, 2.0761718750e-04
"successor, 2-pass", "worst_case 2.000", 16384, 1.6796875000e-04
"successor, 2-pass, checked", "worst_case 2.000", 16384, 1.6621093750e-04
"successor, halving", "worst_case 2.000", 16384, 2.1425781250e-04
"quick find", "worst_case 2.000", 16384, 4.7949218750e-05
"union find", "worst_case 2.000", 16384, 5.9912109375e-05
"quick find, microset", "worst_case 2.000", 16384, 4.7656250000e-05
"union find, microset", "worst_case 2.000", 16384, 6.0620117188e-05
"successor, 2-pass, microset", "worst_case 2.000", 16384, 1.0322265625e-04
"successor, recursive", "worst_case 4.000", 16384, 3.0205078125e-04
"successor, 2-pass", "worst_case 4.000", 16384, 2.2519531250e-04
"successor, 2-pass, checked", "worst_case 4.000", 16384, 2.2539062500e-04
"successor, halving", "worst_case 4.000", 16384, 3.5781250000e-04
"quick find", "worst_case 4.000", 16384, 5.9448242187e-05
"union find", "worst_case 4.000", 16384, 7.5805664062e-05
"quick find, microset", "worst_case 4.000", 16384, 7.8027343750e-05
"union find, microset", "worst_case 4.000", 16384, 1.0390625000e-04
"successor, 2-pass, microset", "worst_case 4.000", 16384, 1.7197265625e-04
"successor, recursive", "worst_case 8.000", 16384, 4.5859375000e-04
"successor, 2-pass", "worst_case 8.000", 16384, 3.2714843750e-04
"successor, 2-pass, checked", "worst_case 8.000", 16384, 3.3046875000e-04
"successor, halving", "worst_case 8.000", 16384, 5.8906250000e-04
"quick find", "worst_case 8.000", 16384, 9.6923828125e-05
"union find", "worst_case 8.000", 16384, 1.2187500000e-04
"quick find, microset", "worst_case 8.000", 16384, 1.3930664062e-04
"union find, microset", "worst_case 8.000", 16384, 1.9189453125e-04
"successor, 2-pass, microset", "worst_case 8.000", 16384, 2.8291015625e-04
"successor, recursive", "worst_case 0.125", 32768, 6.2939453125e-05
"successor, 2-pass", "worst_case 0.125", 32768, 4.5471191406e-05
"successor, 2-pass, checked", "worst_case 0.125", 32768, 4.9462890625e-05
"successor, halving", "worst_case 0.125", 32768, 8.5888671875e-05
"quick find", "worst_case 0.125", 32768, 4.9267578125e-05
"union find", "worst_case 0.125", 32768, 5.3002929687e-05
"quick find, microset", "worst_case 0.125", 32768, 3.2568359375e-05
"union find, microset", "worst_case 0.125", 32768, 3.4228515625e-05
"successor, 2-pass, microset", "worst_case 0.125", 32768, 3.7646484375e-05
"successor, recursive", "worst_case 0.250", 32768, 8.6767578125e-05
"successor, 2-pass", "worst_case 0.250", 32768, 7.1484375000e-05
"successor, 2-pass, checked", "worst_case 0.250", 32768, 7.7978515625e-05
"successor, halving", "worst_case 0.250", 32768, 1.1791992187e-04
"quick find", "worst_case 0.250", 32768, 4.8828125000e-05
"union find", "worst_case 0.250", 32768, 5.5419921875e-05
"quick find, microset", "worst_case 0.250", 32768, 3.4448242188e-05
"union find, microset", "worst_case 0.250", 32768, 3.7255859375e-05
"successor, 2-pass, microset", "worst_case 0.250", 32768, 4.2553710938e-05
"successor, recursive", "worst_case 0.500", 32768, 1.3955078125e-04
"successor, 2-pass", "worst_case 0.500", 32768, 1.2216796875e-04
"successor, 2-pass, checked", "worst_case 0.500", 32768, 1.3159179687e-04
"successor, halving", "worst_case 0.500", 32768, 1.7192382812e-04
"quick find", "worst_case 0.500", 32768, 5.8154296875e-05
"union find", "worst_case 0.500", 32768, 6.5307617187e-05
"quick find, microset", "worst_case 0.500", 32768, 4.4433593750e-05
"union find, microset", "worst_case 0.500", 32768, 4.8974609375e-05
"successor, 2-pass, microset", "worst_case 0.500", 32768, 5.2416992187e-05
"successor, recursive", "worst_case 1.000", 32768, 2.5839843750e-04
"successor, 2-pass", "worst_case 1.000", 32768, 1.9277343750e-04
"successor, 2-pass, checked", "worst_case 1.000", 32768, 1.9531250000e-04
"successor, halving", "worst_case 1.000", 32768, 2.6796875000e-04
"quick find", "worst_case 1.000", 32768, 6.5185546875e-05
"union find", "worst_case 1.000", 32768, 7.3681640625e-05
"quick find, microset", "worst_case 1.000", 32768, 5.7006835937e-05
"union find, microset", "worst_case 1.000", 32768, 6.4892578125e-05
"successor, 2-pass, microset", "worst_case 1.000", 32768, 6.7626953125e-05
"successor, recursive", "worst_case 2.000", 32768, 4.4550781250e-04
"successor, 2-pass", "worst_case 2.000", 32768, 3.6152343750e-04
"successor, 2-pass, checked", "worst_case 2.000", 32768, 3.6953125000e-04
"successor, halving", "worst_case 2.000", 32768, 4.7617187500e-04
"quick find", "worst_case 2.000", 32768, 9.7216796875e-05
"union find", "worst_case 2.000", 32768, 1.1025390625e-04
"quick find, microset", "worst_case 2.000", 32768, 9.5800781250e-05
"union find, microset", "worst_case 2.000", 32768, 1.1708984375e-04
"successor, 2-pass, microset", "worst_case 2.000", 32768, 2.0078125000e-04
"successor, recursive", "worst_case 4.000", 32768, 6.4921875000e-04
"successor, 2-pass", "worst_case 4.000", 32768, 4.9453125000e-04
"successor, 2-pass, checked", "worst_case 4.000", 32768, 4.8984375000e-04
"successor, halving", "worst_case 4.000", 32768, 7.7597656250e-04
"quick find", "worst_case 4.000", 32768, 1.1962890625e-04
"union find", "worst_case 4.000", 32768, 1.5439453125e-04
"quick find, microset", "worst_case 4.000", 32768, 1.5825195312e-04
"union find, microset", "worst_case 4.000", 32768, 2.0468750000e-04
"successor, 2-pass, microset", "worst_case 4.000", 32768, 3.9023437500e-04
"successor, recursive", "worst_case 8.000", 32768, 9.7187500000e-04
"successor, 2-pass", "worst_case 8.000", 32768, 7.2167968750e-04
"successor, 2-pass, checked", "worst_case 8.000", 32768, 7.2070312500e-04
"successor, halving", "worst_case 8.000", 32768, 1.3445312500e-03
"quick find", "worst_case 8.000", 32768, 1.9013671875e-04
"union find", "worst_case 8.000", 32768, 2.3144531250e-04
"quick find, microset", "worst_case 8.000", 32768, 2.7031250000e-04
"union find, microset", "worst_case 8.000", 32768, 3.8281250000e-04
"successor, 2-pass, microset", "worst_case 8.000", 32768, 6.7695312500e-04
"successor, recursive", "worst_case 0.125", 65536, 1.3666992187e-04
"successor, 2-pass", "worst_case 0.125", 65536, 9.7753906250e-05
"successor, 2-pass, checked", "worst_case 0.125", 65536, 1.0644531250e-04
"successor, halving", "worst_case 0.125", 65536, 1.7880859375e-04
"quick find", "worst_case 0.125", 65536, 1.0117187500e-04
"union find", "worst_case 0.125", 65536, 1.1230468750e-04
"quick find, microset", "worst_case 0.125", 65536, 6.4916992187e-05
"union find, microset", "worst_case 0.125", 65536, 6.8041992188e-05
"successor, 2-pass, microset", "worst_case 0.125", 65536, 7.4169921875e-05
"successor, recursive", "worst_case 0.250", 65536, 2.0781250000e-04
"successor, 2-pass", "worst_case 0.250", 65536, 1.7265625000e-04
"successor, 2-pass, checked", "worst_case 0.250", 65536, 1.6708984375e-04
"successor, halving", "worst_case 0.250", 65536, 2.3886718750e-04
"quick find", "worst_case 0.250", 65536, 1.0727539063e-04
